lake,year,obs_epi,obs_hypo,obs_mixed
nhdhr_120018046,1989,6,6,2
nhdhr_120018046,1990,6,6,1
nhdhr_120018046,1991,6,6,2
nhdhr_120018046,1992,7,7,0
nhdhr_120018046,1993,7,7,0
nhdhr_120018046,1994,6,6,1
nhdhr_120018046,1995,8,8,0
nhdhr_120018046,1996,7,7,0
nhdhr_120018046,1997,8,8,0
nhdhr_120018046,1998,7,7,0
nhdhr_120018046,1999,6,6,1
nhdhr_120018046,2000,8,8,0
nhdhr_120018046,2001,6,6,1
nhdhr_120018046,2002,7,7,0
nhdhr_120018046,2003,7,7,0
nhdhr_120018046,2004,7,7,0
nhdhr_120018046,2005,7,7,0
nhdhr_120018046,2006,6,6,2
nhdhr_120018046,2007,7,7,0
nhdhr_120018046,2008,7,7,0
nhdhr_120018046,2009,8,8,0
nhdhr_120018046,2010,8,8,0
nhdhr_120018046,2011,7,7,2
nhdhr_120018046,2012,8,8,3
nhdhr_120018046,2013,8,8,1
nhdhr_120018046,2014,7,7,1
nhdhr_120018046,2015,0,0,0
nhdhr_120018046,2016,9,9,2
nhdhr_120018046,2017,0,0,0
nhdhr_120018046,2018,8,8,0
nhdhr_120018046,2019,0,0,0
nhdhr_120018049,1979,0,0,0
nhdhr_120018049,1980,3,3,0
nhdhr_120018049,1981,5,5,0
nhdhr_120018049,1982,14,14,2
nhdhr_120018049,1983,0,0,0
nhdhr_120018049,1984,0,0,0
nhdhr_120018049,1985,5,5,0
nhdhr_120018049,1986,0,0,0
nhdhr_120018049,1987,0,0,0
nhdhr_120018049,1988,0,0,0
nhdhr_120018049,1989,0,0,0
nhdhr_120018049,1990,12,12,1
nhdhr_120018049,1991,0,0,0
nhdhr_120018049,1992,0,0,0
nhdhr_120018049,1993,2,2,0
nhdhr_120018049,1994,0,0,1
nhdhr_120018049,1995,0,0,1
nhdhr_120018049,1996,0,0,1
nhdhr_120018049,1997,12,12,1
nhdhr_120018049,1998,12,12,0
nhdhr_120018049,1999,8,8,0
nhdhr_120018049,2000,11,11,1
nhdhr_120018049,2001,9,9,1
nhdhr_120018049,2002,9,9,0
nhdhr_120018049,2003,12,12,0
nhdhr_120018049,2004,11,11,0
nhdhr_120018049,2005,12,12,0
nhdhr_120018049,2006,13,13,0
nhdhr_120018049,2007,12,12,0
nhdhr_120018049,2008,13,13,0
nhdhr_120018049,2009,12,12,2
nhdhr_120018049,2010,13,13,1
nhdhr_120018049,2011,12,12,2
nhdhr_120018049,2012,13,13,1
nhdhr_120018049,2013,10,10,1
nhdhr_120018049,2014,11,11,1
nhdhr_120018049,2015,12,12,0
nhdhr_120018049,2016,13,13,0
nhdhr_120018049,2017,13,13,0
nhdhr_120018049,2018,15,15,0
nhdhr_120018049,2019,0,0,0
nhdhr_120018055,1979,1,1,0
nhdhr_120018055,1980,4,4,0
nhdhr_120018055,1981,0,0,2
nhdhr_120018055,1982,0,0,0
nhdhr_120018055,1983,0,0,0
nhdhr_120018055,1984,0,0,1
nhdhr_120018055,1985,12,12,1
nhdhr_120018055,1986,8,8,0
nhdhr_120018055,1987,8,8,0
nhdhr_120018055,1988,8,8,0
nhdhr_120018055,1989,8,8,0
nhdhr_120018055,1990,6,6,0
nhdhr_120018055,1991,7,7,0
nhdhr_120018055,1992,5,5,0
nhdhr_120018055,1993,8,8,0
nhdhr_120018055,1994,5,5,0
nhdhr_120018055,1995,8,8,0
nhdhr_120018055,1996,7,7,0
nhdhr_120018055,1997,7,7,0
nhdhr_120018055,1998,7,7,0
nhdhr_120018055,1999,7,7,0
nhdhr_120018055,2000,7,7,0
nhdhr_120018055,2001,7,7,0
nhdhr_120018055,2002,7,7,0
nhdhr_120018055,2003,7,7,0
nhdhr_120018055,2004,7,7,0
nhdhr_120018055,2005,7,7,0
nhdhr_120018055,2006,7,7,0
nhdhr_120018055,2007,8,8,0
nhdhr_120018055,2008,7,7,0
nhdhr_120018055,2009,8,8,0
nhdhr_120018055,2010,7,7,0
nhdhr_120018055,2011,8,8,1
nhdhr_120018055,2012,10,10,2
nhdhr_120018055,2013,8,8,1
nhdhr_120018055,2014,8,8,0
nhdhr_120018055,2015,0,0,0
nhdhr_120018055,2016,9,9,0
nhdhr_120018055,2017,1,1,0
nhdhr_120018055,2018,8,8,0
nhdhr_120018055,2019,0,0,0
nhdhr_120018059,1979,12,12,4
nhdhr_120018059,1980,0,0,2
nhdhr_120018059,1981,7,7,1
nhdhr_120018059,1982,9,9,6
nhdhr_120018059,1983,9,9,6
nhdhr_120018059,1984,5,5,3
nhdhr_120018059,1985,15,15,9
nhdhr_120018059,1986,8,8,0
nhdhr_120018059,1987,6,6,1
nhdhr_120018059,1988,3,3,1
nhdhr_120018059,1989,3,3,2
nhdhr_120018059,1990,5,5,1
nhdhr_120018059,1991,6,6,0
nhdhr_120018059,1992,6,6,0
nhdhr_120018059,1993,6,6,1
nhdhr_120018059,1994,7,7,0
nhdhr_120018059,1995,7,7,0
nhdhr_120018059,1996,7,7,1
nhdhr_120018059,1997,6,6,1
nhdhr_120018059,1998,7,7,0
nhdhr_120018059,1999,6,6,0
nhdhr_120018059,2000,7,7,0
nhdhr_120018059,2001,7,7,0
nhdhr_120018059,2002,7,7,0
nhdhr_120018059,2003,4,4,0
nhdhr_120018059,2004,7,7,0
nhdhr_120018059,2005,7,7,0
nhdhr_120018059,2006,6,6,1
nhdhr_120018059,2007,7,7,0
nhdhr_120018059,2008,6,6,1
nhdhr_120018059,2009,8,8,0
nhdhr_120018059,2010,8,8,0
nhdhr_120018059,2011,9,9,1
nhdhr_120018059,2012,8,8,3
nhdhr_120018059,2013,7,7,2
nhdhr_120018059,2014,8,8,1
nhdhr_120018059,2015,0,0,0
nhdhr_120018059,2016,8,8,0
nhdhr_120018059,2017,0,0,0
nhdhr_120018059,2018,8,8,3
nhdhr_120018059,2019,0,0,0
nhdhr_120018060,1979,0,0,0
nhdhr_120018060,1980,4,4,0
nhdhr_120018060,1981,0,0,0
nhdhr_120018060,1982,0,0,0
nhdhr_120018060,1983,5,5,0
nhdhr_120018060,1984,0,0,0
nhdhr_120018060,1985,0,0,0
nhdhr_120018060,1986,11,11,6
nhdhr_120018060,1987,12,12,6
nhdhr_120018060,1988,0,0,0
nhdhr_120018060,1989,0,0,0
nhdhr_120018060,1990,0,0,0
nhdhr_120018060,1991,10,10,1
nhdhr_120018060,1992,0,0,0
nhdhr_120018060,1993,2,2,0
nhdhr_120018060,1994,0,0,1
nhdhr_120018060,1995,0,0,1
nhdhr_120018060,1996,0,0,1
nhdhr_120018060,1997,0,0,0
nhdhr_120018060,1998,0,0,0
nhdhr_120018060,1999,5,5,2
nhdhr_120018060,2000,0,0,0
nhdhr_120018060,2001,0,0,0
nhdhr_120018060,2002,0,0,0
nhdhr_120018060,2003,11,11,1
nhdhr_120018060,2004,11,11,0
nhdhr_120018060,2005,11,11,1
nhdhr_120018060,2006,12,12,1
nhdhr_120018060,2007,0,0,0
nhdhr_120018060,2008,0,0,0
nhdhr_120018060,2009,0,0,0
nhdhr_120018060,2010,13,13,0
nhdhr_120018060,2011,0,0,0
nhdhr_120018060,2012,24,24,0
nhdhr_120018060,2013,0,0,0
nhdhr_120018060,2014,0,0,0
nhdhr_120018060,2015,9,9,0
nhdhr_120018060,2016,0,0,0
nhdhr_120018060,2017,12,12,1
nhdhr_120018060,2018,0,0,0
nhdhr_120018060,2019,0,0,0
nhdhr_120018061,1979,0,0,0
nhdhr_120018061,1980,0,0,0
nhdhr_120018061,1981,0,0,0
nhdhr_120018061,1982,0,0,0
nhdhr_120018061,1983,0,0,0
nhdhr_120018061,1984,0,0,0
nhdhr_120018061,1985,0,0,0
nhdhr_120018061,1986,0,0,0
nhdhr_120018061,1987,0,0,0
nhdhr_120018061,1988,0,0,0
nhdhr_120018061,1989,0,0,0
nhdhr_120018061,1990,0,0,0
nhdhr_120018061,1991,0,0,0
nhdhr_120018061,1992,0,0,0
nhdhr_120018061,1993,1,1,0
nhdhr_120018061,1994,0,0,1
nhdhr_120018061,1995,0,0,1
nhdhr_120018061,1996,0,0,1
nhdhr_120018061,1997,0,0,0
nhdhr_120018061,1998,0,0,0
nhdhr_120018061,1999,7,7,0
nhdhr_120018061,2000,0,0,0
nhdhr_120018061,2001,9,9,1
nhdhr_120018061,2002,0,0,0
nhdhr_120018061,2003,10,10,0
nhdhr_120018061,2004,11,11,0
nhdhr_120018061,2005,12,12,0
nhdhr_120018061,2006,11,11,1
nhdhr_120018061,2007,0,0,0
nhdhr_120018061,2008,0,0,0
nhdhr_120018061,2009,0,0,0
nhdhr_120018061,2010,13,13,0
nhdhr_120018061,2011,0,0,0
nhdhr_120018061,2012,0,0,0
nhdhr_120018061,2013,0,0,0
nhdhr_120018061,2014,0,0,0
nhdhr_120018061,2015,9,9,0
nhdhr_120018061,2016,0,0,0
nhdhr_120018061,2017,13,13,0
nhdhr_120018061,2018,0,0,0
nhdhr_120018061,2019,0,0,0
nhdhr_120018071,1979,0,0,0
nhdhr_120018071,1980,4,4,0
nhdhr_120018071,1981,5,5,0
nhdhr_120018071,1982,0,0,0
nhdhr_120018071,1983,0,0,5
nhdhr_120018071,1984,7,7,1
nhdhr_120018071,1985,8,8,0
nhdhr_120018071,1986,8,8,0
nhdhr_120018071,1988,7,7,1
nhdhr_120018071,1989,19,19,1
nhdhr_120018071,1992,7,7,0
nhdhr_120018071,1993,8,8,0
nhdhr_120018071,1994,8,8,0
nhdhr_120018071,1995,6,6,2
nhdhr_120018071,1996,8,8,0
nhdhr_120018071,1998,0,0,8
nhdhr_120018071,1999,7,7,0
nhdhr_120018071,2000,8,8,0
nhdhr_120018071,2001,8,8,0
nhdhr_120018071,2002,8,8,0
nhdhr_120018071,2003,8,8,0
nhdhr_120018071,2004,7,7,0
nhdhr_120018071,2005,8,8,0
nhdhr_120018071,2006,8,8,0
nhdhr_120018071,2008,8,8,0
nhdhr_120018071,2009,8,8,0
nhdhr_120018071,2010,9,9,1
nhdhr_120018071,2012,9,9,2
nhdhr_120018071,2013,8,8,1
nhdhr_120018071,2014,8,8,0
nhdhr_120018071,2015,1,1,0
nhdhr_120018071,2016,1,1,11
nhdhr_120018071,2017,3,3,1
nhdhr_120018071,2018,7,7,0
nhdhr_120018071,2019,0,0,0
nhdhr_120018072,1979,8,8,1
nhdhr_120018072,1980,0,0,0
nhdhr_120018072,1981,13,13,1
nhdhr_120018072,1982,9,9,4
nhdhr_120018072,1983,10,10,4
nhdhr_120018072,1984,2,2,0
nhdhr_120018072,1985,6,6,0
nhdhr_120018072,1986,1,1,0
nhdhr_120018072,1987,8,8,1
nhdhr_120018072,1988,7,7,1
nhdhr_120018072,1989,15,15,4
nhdhr_120018072,1990,6,6,1
nhdhr_120018072,1991,7,7,1
nhdhr_120018072,1992,7,7,0
nhdhr_120018072,1993,8,8,0
nhdhr_120018072,1994,7,7,0
nhdhr_120018072,1995,7,7,1
nhdhr_120018072,1996,7,7,1
nhdhr_120018072,1997,7,7,2
nhdhr_120018072,1998,8,8,0
nhdhr_120018072,1999,6,6,0
nhdhr_120018072,2000,7,7,0
nhdhr_120018072,2001,7,7,0
nhdhr_120018072,2002,8,8,0
nhdhr_120018072,2003,7,7,0
nhdhr_120018072,2004,7,7,0
nhdhr_120018072,2005,7,7,0
nhdhr_120018072,2006,7,7,0
nhdhr_120018072,2007,7,7,0
nhdhr_120018072,2008,7,7,0
nhdhr_120018072,2009,8,8,0
nhdhr_120018072,2010,8,8,1
nhdhr_120018072,2011,8,8,3
nhdhr_120018072,2012,9,9,2
nhdhr_120018072,2013,8,8,1
nhdhr_120018072,2014,7,7,1
nhdhr_120018072,2015,8,8,0
nhdhr_120018072,2016,8,8,2
nhdhr_120018072,2017,0,0,0
nhdhr_120018072,2018,10,10,1
nhdhr_120018072,2019,0,0,0
nhdhr_120018073,1979,0,0,0
nhdhr_120018073,1980,3,3,0
nhdhr_120018073,1981,0,0,0
nhdhr_120018073,1982,0,0,0
nhdhr_120018073,1983,0,0,0
nhdhr_120018073,1984,0,0,0
nhdhr_120018073,1985,0,0,0
nhdhr_120018073,1986,0,0,0
nhdhr_120018073,1987,0,0,0
nhdhr_120018073,1988,0,0,0
nhdhr_120018073,1989,0,0,0
nhdhr_120018073,1990,0,0,0
nhdhr_120018073,1991,0,0,0
nhdhr_120018073,1992,0,0,0
nhdhr_120018073,1993,0,0,0
nhdhr_120018073,1994,0,0,0
nhdhr_120018073,1995,0,0,0
nhdhr_120018073,1996,0,0,0
nhdhr_120018073,1997,0,0,0
nhdhr_120018073,1998,0,0,0
nhdhr_120018073,1999,0,0,0
nhdhr_120018073,2000,0,0,0
nhdhr_120018073,2001,0,0,0
nhdhr_120018073,2002,0,0,0
nhdhr_120018073,2003,0,0,0
nhdhr_120018073,2004,0,0,0
nhdhr_120018073,2005,0,0,0
nhdhr_120018073,2006,10,10,1
nhdhr_120018073,2007,11,11,1
nhdhr_120018073,2008,11,11,2
nhdhr_120018073,2009,0,0,0
nhdhr_120018073,2010,0,0,0
nhdhr_120018073,2011,7,7,0
nhdhr_120018073,2012,0,0,0
nhdhr_120018073,2013,0,0,0
nhdhr_120018073,2014,9,9,2
nhdhr_120018073,2015,0,0,0
nhdhr_120018073,2016,0,0,0
nhdhr_120018073,2017,0,0,0
nhdhr_120018073,2018,11,11,1
nhdhr_120018073,2019,0,0,0
nhdhr_120018074,1979,2,2,0
nhdhr_120018074,1980,1,1,0
nhdhr_120018074,1981,2,2,0
nhdhr_120018074,1982,3,3,0
nhdhr_120018074,1983,2,2,0
nhdhr_120018074,1984,0,0,0
nhdhr_120018074,1985,1,1,0
nhdhr_120018074,1986,9,9,1
nhdhr_120018074,1987,10,10,2
nhdhr_120018074,1988,8,8,1
nhdhr_120018074,1989,6,6,2
nhdhr_120018074,1990,7,7,0
nhdhr_120018074,1991,5,5,0
nhdhr_120018074,1992,5,5,0
nhdhr_120018074,1993,7,7,0
nhdhr_120018074,1994,7,7,0
nhdhr_120018074,1995,7,7,0
nhdhr_120018074,1996,7,7,0
nhdhr_120018074,1997,7,7,0
nhdhr_120018074,1998,7,7,0
nhdhr_120018074,1999,6,6,0
nhdhr_120018074,2000,7,7,0
nhdhr_120018074,2001,7,7,0
nhdhr_120018074,2002,7,7,0
nhdhr_120018074,2003,4,4,0
nhdhr_120018074,2004,7,7,0
nhdhr_120018074,2005,7,7,0
nhdhr_120018074,2006,7,7,0
nhdhr_120018074,2007,7,7,0
nhdhr_120018074,2008,7,7,0
nhdhr_120018074,2009,8,8,0
nhdhr_120018074,2010,7,7,1
nhdhr_120018074,2011,9,9,2
nhdhr_120018074,2012,9,9,1
nhdhr_120018074,2013,8,8,1
nhdhr_120018074,2014,8,8,0
nhdhr_120018074,2015,0,0,0
nhdhr_120018074,2016,8,8,0
nhdhr_120018074,2017,0,0,0
nhdhr_120018074,2018,8,8,0
nhdhr_120018074,2019,0,0,0
nhdhr_120018078,1979,0,0,0
nhdhr_120018078,1980,1,1,2
nhdhr_120018078,1981,9,9,6
nhdhr_120018078,1982,9,9,5
nhdhr_120018078,1983,8,8,3
nhdhr_120018078,1984,9,9,2
nhdhr_120018078,1985,15,15,0
nhdhr_120018078,1986,5,5,1
nhdhr_120018078,1987,6,6,0
nhdhr_120018078,1988,4,4,0
nhdhr_120018078,1989,4,4,0
nhdhr_120018078,1990,5,5,1
nhdhr_120018078,1991,6,6,0
nhdhr_120018078,1992,7,7,0
nhdhr_120018078,1993,7,7,0
nhdhr_120018078,1994,7,7,0
nhdhr_120018078,1995,7,7,0
nhdhr_120018078,1996,8,8,0
nhdhr_120018078,1997,7,7,0
nhdhr_120018078,1998,8,8,0
nhdhr_120018078,1999,6,6,0
nhdhr_120018078,2000,7,7,0
nhdhr_120018078,2001,7,7,0
nhdhr_120018078,2002,9,9,0
nhdhr_120018078,2003,7,7,0
nhdhr_120018078,2004,7,7,0
nhdhr_120018078,2005,7,7,0
nhdhr_120018078,2006,7,7,0
nhdhr_120018078,2007,7,7,0
nhdhr_120018078,2008,7,7,0
nhdhr_120018078,2009,8,8,0
nhdhr_120018078,2010,8,8,1
nhdhr_120018078,2011,8,8,3
nhdhr_120018078,2012,9,9,2
nhdhr_120018078,2013,8,8,1
nhdhr_120018078,2014,8,8,0
nhdhr_120018078,2015,16,16,1
nhdhr_120018078,2016,14,14,5
nhdhr_120018078,2017,8,8,3
nhdhr_120018078,2018,10,10,1
nhdhr_120018078,2019,0,0,0
nhdhr_120018079,1979,0,0,0
nhdhr_120018079,1980,7,7,0
nhdhr_120018079,1981,0,0,0
nhdhr_120018079,1982,0,0,0
nhdhr_120018079,1983,5,5,0
nhdhr_120018079,1984,7,7,2
nhdhr_120018079,1985,7,7,1
nhdhr_120018079,1986,8,8,0
nhdhr_120018079,1987,7,7,1
nhdhr_120018079,1988,7,7,1
nhdhr_120018079,1989,6,6,2
nhdhr_120018079,1990,6,6,1
nhdhr_120018079,1991,5,5,1
nhdhr_120018079,1992,7,7,0
nhdhr_120018079,1993,8,8,0
nhdhr_120018079,1994,8,8,0
nhdhr_120018079,1995,7,7,1
nhdhr_120018079,1996,7,7,1
nhdhr_120018079,1997,9,9,0
nhdhr_120018079,1998,8,8,0
nhdhr_120018079,1999,6,6,1
nhdhr_120018079,2000,8,8,0
nhdhr_120018079,2001,7,7,1
nhdhr_120018079,2002,9,9,0
nhdhr_120018079,2003,7,7,1
nhdhr_120018079,2004,7,7,0
nhdhr_120018079,2005,7,7,0
nhdhr_120018079,2006,8,8,0
nhdhr_120018079,2007,8,8,1
nhdhr_120018079,2008,8,8,0
nhdhr_120018079,2009,8,8,0
nhdhr_120018079,2010,8,8,0
nhdhr_120018079,2011,7,7,2
nhdhr_120018079,2012,9,9,2
nhdhr_120018079,2013,8,8,1
nhdhr_120018079,2014,7,7,1
nhdhr_120018079,2015,0,0,1
nhdhr_120018079,2016,8,8,1
nhdhr_120018079,2017,0,0,1
nhdhr_120018079,2018,8,8,0
nhdhr_120018079,2019,0,0,0
nhdhr_120018081,1979,0,0,0
nhdhr_120018081,1980,2,2,3
nhdhr_120018081,1981,9,9,7
nhdhr_120018081,1982,10,10,5
nhdhr_120018081,1983,10,10,3
nhdhr_120018081,1984,9,9,2
nhdhr_120018081,1985,14,14,1
nhdhr_120018081,1986,9,9,1
nhdhr_120018081,1987,6,6,0
nhdhr_120018081,1988,4,4,0
nhdhr_120018081,1989,4,4,1
nhdhr_120018081,1990,6,6,1
nhdhr_120018081,1991,6,6,0
nhdhr_120018081,1992,7,7,0
nhdhr_120018081,1993,7,7,0
nhdhr_120018081,1994,7,7,0
nhdhr_120018081,1995,7,7,0
nhdhr_120018081,1996,8,8,0
nhdhr_120018081,1997,8,8,1
nhdhr_120018081,1998,8,8,0
nhdhr_120018081,1999,6,6,0
nhdhr_120018081,2000,7,7,0
nhdhr_120018081,2001,7,7,0
nhdhr_120018081,2002,8,8,1
nhdhr_120018081,2003,7,7,0
nhdhr_120018081,2004,7,7,0
nhdhr_120018081,2005,9,9,0
nhdhr_120018081,2006,7,7,0
nhdhr_120018081,2007,7,7,0
nhdhr_120018081,2008,7,7,0
nhdhr_120018081,2009,8,8,0
nhdhr_120018081,2010,8,8,1
nhdhr_120018081,2011,8,8,3
nhdhr_120018081,2012,9,9,2
nhdhr_120018081,2013,8,8,1
nhdhr_120018081,2014,10,10,1
nhdhr_120018081,2015,8,8,1
nhdhr_120018081,2016,9,9,3
nhdhr_120018081,2017,2,2,3
nhdhr_120018081,2018,10,10,1
nhdhr_120018081,2019,0,0,0
nhdhr_120018084,1979,0,0,0
nhdhr_120018084,1980,0,0,0
nhdhr_120018084,1981,0,0,0
nhdhr_120018084,1982,0,0,0
nhdhr_120018084,1983,0,0,0
nhdhr_120018084,1984,11,11,1
nhdhr_120018084,1985,20,20,4
nhdhr_120018084,1986,15,15,2
nhdhr_120018084,1987,17,17,2
nhdhr_120018084,1988,18,18,4
nhdhr_120018084,1989,18,18,0
nhdhr_120018084,1990,20,20,0
nhdhr_120018084,1991,14,14,0
nhdhr_120018084,1992,7,7,0
nhdhr_120018084,1993,21,21,0
nhdhr_120018084,1994,20,20,0
nhdhr_120018084,1995,20,20,2
nhdhr_120018084,1996,21,21,3
nhdhr_120018084,1997,9,9,0
nhdhr_120018084,1998,8,8,0
nhdhr_120018084,1999,21,21,4
nhdhr_120018084,2000,19,19,0
nhdhr_120018084,2001,20,20,0
nhdhr_120018084,2002,20,20,0
nhdhr_120018084,2003,8,8,0
nhdhr_120018084,2004,21,21,1
nhdhr_120018084,2005,25,25,2
nhdhr_120018084,2006,9,9,1
nhdhr_120018084,2007,8,8,0
nhdhr_120018084,2008,8,8,0
nhdhr_120018084,2009,8,8,0
nhdhr_120018084,2010,8,8,0
nhdhr_120018084,2011,9,9,0
nhdhr_120018084,2012,10,10,1
nhdhr_120018084,2013,8,8,1
nhdhr_120018084,2014,8,8,0
nhdhr_120018084,2015,0,0,0
nhdhr_120018084,2016,10,10,0
nhdhr_120018084,2017,0,0,0
nhdhr_120018084,2018,12,12,0
nhdhr_120018084,2019,0,0,0
nhdhr_120018085,1979,0,0,0
nhdhr_120018085,1980,0,0,0
nhdhr_120018085,1981,0,0,0
nhdhr_120018085,1982,0,0,0
nhdhr_120018085,1983,0,0,0
nhdhr_120018085,1984,0,0,0
nhdhr_120018085,1985,0,0,0
nhdhr_120018085,1986,0,0,0
nhdhr_120018085,1987,0,0,0
nhdhr_120018085,1988,0,0,0
nhdhr_120018085,1989,0,0,0
nhdhr_120018085,1990,0,0,0
nhdhr_120018085,1991,0,0,0
nhdhr_120018085,1992,0,0,0
nhdhr_120018085,1993,0,0,0
nhdhr_120018085,1994,0,0,0
nhdhr_120018085,1995,0,0,0
nhdhr_120018085,1996,0,0,0
nhdhr_120018085,1997,2,2,0
nhdhr_120018085,1998,0,0,0
nhdhr_120018085,1999,0,0,0
nhdhr_120018085,2000,0,0,0
nhdhr_120018085,2001,0,0,0
nhdhr_120018085,2002,0,0,0
nhdhr_120018085,2003,9,9,0
nhdhr_120018085,2004,10,10,2
nhdhr_120018085,2005,10,10,1
nhdhr_120018085,2006,9,9,1
nhdhr_120018085,2007,23,23,2
nhdhr_120018085,2008,23,23,1
nhdhr_120018085,2009,20,20,1
nhdhr_120018085,2010,0,0,1
nhdhr_120018085,2011,0,0,2
nhdhr_120018085,2012,1,1,2
nhdhr_120018085,2013,0,0,0
nhdhr_120018085,2014,0,0,0
nhdhr_120018085,2015,0,0,0
nhdhr_120018085,2016,0,0,0
nhdhr_120018085,2017,5,5,1
nhdhr_120018085,2018,0,0,0
nhdhr_120018085,2019,0,0,0
nhdhr_120018088,1979,0,0,0
nhdhr_120018088,1980,6,6,0
nhdhr_120018088,1981,5,5,0
nhdhr_120018088,1982,0,0,0
nhdhr_120018088,1983,10,10,0
nhdhr_120018088,1984,0,0,0
nhdhr_120018088,1985,0,0,0
nhdhr_120018088,1986,0,0,0
nhdhr_120018088,1987,0,0,0
nhdhr_120018088,1988,0,0,0
nhdhr_120018088,1989,0,0,0
nhdhr_120018088,1990,11,11,2
nhdhr_120018088,1991,10,10,2
nhdhr_120018088,1992,0,0,0
nhdhr_120018088,1993,0,0,0
nhdhr_120018088,1994,8,8,2
nhdhr_120018088,1995,10,10,3
nhdhr_120018088,1996,8,8,4
nhdhr_120018088,1997,10,10,3
nhdhr_120018088,1998,11,11,1
nhdhr_120018088,1999,6,6,3
nhdhr_120018088,2000,9,9,3
nhdhr_120018088,2001,8,8,3
nhdhr_120018088,2002,11,11,4
nhdhr_120018088,2003,10,10,2
nhdhr_120018088,2004,8,8,2
nhdhr_120018088,2005,11,11,1
nhdhr_120018088,2006,13,13,3
nhdhr_120018088,2007,11,11,1
nhdhr_120018088,2008,10,10,3
nhdhr_120018088,2009,11,11,3
nhdhr_120018088,2010,12,12,2
nhdhr_120018088,2011,10,10,5
nhdhr_120018088,2012,11,11,6
nhdhr_120018088,2013,9,9,3
nhdhr_120018088,2014,11,11,2
nhdhr_120018088,2015,13,13,1
nhdhr_120018088,2016,26,26,3
nhdhr_120018088,2017,11,11,2
nhdhr_120018088,2018,14,14,1
nhdhr_120018088,2019,0,0,0
nhdhr_120018089,1979,0,0,0
nhdhr_120018089,1980,2,2,0
nhdhr_120018089,1981,0,0,0
nhdhr_120018089,1982,0,0,0
nhdhr_120018089,1983,0,0,0
nhdhr_120018089,1984,0,0,0
nhdhr_120018089,1985,0,0,0
nhdhr_120018089,1986,0,0,0
nhdhr_120018089,1987,0,0,0
nhdhr_120018089,1988,0,0,0
nhdhr_120018089,1989,0,0,0
nhdhr_120018089,1990,13,13,0
nhdhr_120018089,1991,0,0,0
nhdhr_120018089,1992,0,0,0
nhdhr_120018089,1993,0,0,0
nhdhr_120018089,1994,0,0,0
nhdhr_120018089,1995,13,13,0
nhdhr_120018089,1996,0,0,0
nhdhr_120018089,1997,0,0,0
nhdhr_120018089,1998,0,0,0
nhdhr_120018089,1999,12,12,0
nhdhr_120018089,2000,0,0,0
nhdhr_120018089,2001,10,10,0
nhdhr_120018089,2002,10,10,0
nhdhr_120018089,2003,12,12,0
nhdhr_120018089,2004,10,10,0
nhdhr_120018089,2005,12,12,0
nhdhr_120018089,2006,14,14,0
nhdhr_120018089,2007,12,12,0
nhdhr_120018089,2008,13,13,1
nhdhr_120018089,2009,0,0,0
nhdhr_120018089,2010,0,0,1
nhdhr_120018089,2011,0,0,2
nhdhr_120018089,2012,1,1,2
nhdhr_120018089,2013,11,11,1
nhdhr_120018089,2014,12,12,0
nhdhr_120018089,2015,0,0,0
nhdhr_120018089,2016,13,13,0
nhdhr_120018089,2017,0,0,0
nhdhr_120018089,2018,9,9,0
nhdhr_120018089,2019,0,0,0
nhdhr_120018090,1979,1,1,0
nhdhr_120018090,1980,0,0,0
nhdhr_120018090,1981,0,0,0
nhdhr_120018090,1982,0,0,0
nhdhr_120018090,1983,0,0,0
nhdhr_120018090,1984,10,10,4
nhdhr_120018090,1985,9,9,10
nhdhr_120018090,1986,23,23,15
nhdhr_120018090,1987,15,15,9
nhdhr_120018090,1988,12,12,8
nhdhr_120018090,1989,10,10,5
nhdhr_120018090,1990,8,8,5
nhdhr_120018090,1991,9,9,1
nhdhr_120018090,1992,8,8,0
nhdhr_120018090,1993,8,8,0
nhdhr_120018090,1994,8,8,0
nhdhr_120018090,1995,8,8,0
nhdhr_120018090,1996,8,8,0
nhdhr_120018090,1997,8,8,0
nhdhr_120018090,1998,8,8,0
nhdhr_120018090,1999,7,7,0
nhdhr_120018090,2000,8,8,0
nhdhr_120018090,2001,8,8,0
nhdhr_120018090,2002,8,8,0
nhdhr_120018090,2003,8,8,0
nhdhr_120018090,2004,7,7,0
nhdhr_120018090,2005,8,8,0
nhdhr_120018090,2006,8,8,0
nhdhr_120018090,2007,8,8,0
nhdhr_120018090,2008,8,8,0
nhdhr_120018090,2009,8,8,0
nhdhr_120018090,2010,8,8,0
nhdhr_120018090,2011,8,8,1
nhdhr_120018090,2012,9,9,2
nhdhr_120018090,2013,8,8,1
nhdhr_120018090,2014,8,8,0
nhdhr_120018090,2015,8,8,0
nhdhr_120018090,2016,8,8,2
nhdhr_120018090,2017,0,0,0
nhdhr_120018090,2018,9,9,3
nhdhr_120018090,2019,0,0,0
nhdhr_120018091,1979,0,0,0
nhdhr_120018091,1980,0,0,0
nhdhr_120018091,1981,0,0,0
nhdhr_120018091,1982,0,0,0
nhdhr_120018091,1983,5,5,0
nhdhr_120018091,1984,0,0,0
nhdhr_120018091,1985,0,0,0
nhdhr_120018091,1986,0,0,0
nhdhr_120018091,1987,0,0,0
nhdhr_120018091,1988,1,1,0
nhdhr_120018091,1989,1,1,3
nhdhr_120018091,1990,10,10,3
nhdhr_120018091,1991,1,1,0
